transaction_id,date,customer_id,product,quantity,amount
1684,2024-09-11,CUST0223,Tool Pro,11,403.41
1685,2024-08-08,CUST0269,Gadget Y,14,118.05
1686,2024-03-30,CUST0328,Tool Pro,12,321.76
1687,2024-03-07,CUST0328,Widget B,16,263.8
1688,2024-07-13,CUST0274,Tool Pro,10,316.17
1689,2024-09-29,CUST0159,Gadget X,20,45.0
1690,2024-12-26,CUST0466,Gadget Y,1,363.25
1691,2024-04-27,CUST0178,Tool Pro,6,277.9
1692,2024-09-13,CUST0247,Widget B,12,371.49
1693,2024-10-13,CUST0277,Widget A,2,167.7
1694,2024-12-08,CUST0117,Widget C,10,90.67
1695,2024-06-30,CUST0413,Gadget Y,5,145.39
1696,2024-02-06,CUST0046,Gadget Y,19,425.14
1697,2024-07-22,CUST0227,Widget B,1,24.68
1698,2024-01-22,CUST0158,Tool Lite,4,385.08
1699,2024-08-11,CUST0188,Tool Lite,20,392.22
1700,2024-01-10,CUST0212,Widget C,7,389.9
1701,2024-08-23,CUST0134,Gadget X,11,348.53
1702,2024-02-09,CUST0080,Widget A,17,432.81
1703,2024-06-09,CUST0156,Widget B,17,364.31
1704,2024-10-21,CUST0006,Tool Pro,19,50.98
1705,2024-08-07,CUST0001,Gadget X,12,90.81
1706,2024-10-20,CUST0268,Tool Lite,7,373.68
1707,2024-07-26,CUST0418,Gadget X,13,322.15
1708,2024-12-29,CUST0389,Widget A,19,49.72
1709,2024-11-23,CUST0435,Widget A,2,347.1
1710,2024-08-01,CUST0070,Widget A,5,245.58
1711,2024-05-28,CUST0177,Gadget X,13,404.63
1712,2024-02-28,CUST0147,Widget B,3,225.1
1713,2024-07-26,CUST0241,Gadget X,3,448.2
1714,2024-01-11,CUST0274,Widget B,8,327.3
1715,2024-06-15,CUST0005,Gadget X,19,38.05
1716,2024-03-28,CUST0353,Widget A,17,319.11
1717,2024-11-12,CUST0473,Widget C,19,484.64
1718,2024-08-23,CUST0252,Tool Pro,18,22.66
1719,2024-12-19,CUST0485,Gadget Y,14,83.39
1720,2024-07-04,CUST0387,Gadget X,18,183.14
1721,2024-02-15,CUST0245,Gadget Y,4,195.73
1722,2024-08-11,CUST0154,Gadget Y,17,66.43
1723,2024-02-24,CUST0005,Gadget Y,2,457.99
1724,2024-05-04,CUST0393,Tool Lite,20,326.35
1725,2024-08-11,CUST0221,Gadget X,16,378.74
1726,2024-10-28,CUST0409,Tool Lite,17,137.79
1727,2024-07-24,CUST0150,Widget C,17,51.67
1728,2024-09-25,CUST0306,Gadget Y,15,408.26
1729,2024-02-10,CUST0119,Gadget X,11,304.17
1730,2024-07-21,CUST0408,Tool Pro,9,292.43
1731,2024-06-07,CUST0004,Gadget X,7,243.62
1732,2024-06-22,CUST0281,Gadget X,19,250.66
1733,2024-04-23,CUST0192,Tool Pro,10,456.02
1734,2024-06-19,CUST0097,Gadget X,8,47.54
1735,2024-03-27,CUST0211,Tool Pro,11,96.11
1736,2024-02-09,CUST0452,Gadget X,8,383.98
1737,2024-09-18,CUST0288,Tool Lite,12,255.69
1738,2024-11-20,CUST0224,Widget B,8,396.27
1739,2024-02-28,CUST0203,Widget B,15,163.92
1740,2024-09-28,CUST0128,Gadget Y,11,239.75
1741,2024-09-18,CUST0084,Widget B,4,258.5
1742,2024-04-09,CUST0367,Gadget X,8,238.98
1743,2024-06-27,CUST0378,Tool Pro,15,31.63
1744,2024-06-28,CUST0331,Gadget X,14,33.94
1745,2024-11-26,CUST0200,Widget B,12,334.4
1746,2024-03-16,CUST0425,Tool Pro,3,444.04
1747,2024-04-30,CUST0194,Gadget Y,12,195.17
1748,2024-02-22,CUST0113,Tool Lite,18,321.97
1749,2024-03-15,CUST0135,Gadget Y,17,53.46
1750,2024-05-11,CUST0041,Widget A,3,364.71
1751,2024-04-11,CUST0217,Tool Pro,12,144.79
1752,2024-03-29,CUST0321,Widget B,16,83.48
1753,2024-11-04,CUST0123,Gadget X,20,195.08
1754,2024-03-19,CUST0265,Gadget X,8,70.24
1755,2024-12-01,CUST0392,Widget A,15,212.36
1756,2024-02-08,CUST0410,Tool Pro,14,400.87
1757,2024-03-31,CUST0466,Widget B,8,260.72
1758,2024-11-17,CUST0314,Gadget Y,19,495.43
1759,2024-09-09,CUST0414,Widget C,5,191.09
1760,2024-08-25,CUST0356,Widget A,18,34.01
1761,2024-10-15,CUST0351,Gadget Y,8,161.96
1762,2024-10-23,CUST0140,Tool Lite,14,93.42
1763,2024-08-17,CUST0146,Gadget X,19,292.64
1764,2024-12-14,CUST0333,Widget A,5,367.5
1765,2024-10-16,CUST0381,Widget A,20,280.75
1766,2024-11-25,CUST0273,Widget C,9,29.29
1767,2024-11-21,CUST0415,Gadget Y,10,240.19
1768,2024-11-15,CUST0138,Widget C,11,209.3
1769,2024-06-14,CUST0212,Widget A,11,127.79
1770,2024-11-17,CUST0097,Gadget Y,4,305.03
1771,2024-06-10,CUST0437,Widget B,3,310.96
1772,2024-03-18,CUST0036,Widget A,14,235.41
1773,2024-08-13,CUST0094,Widget C,14,183.99
1774,2024-02-04,CUST0070,Widget C,17,499.38
1775,2024-08-28,CUST0149,Widget C,5,388.46
1776,2024-08-14,CUST0057,Widget C,19,391.52
1777,2024-11-19,CUST0327,Widget C,16,477.02
1778,2024-06-04,CUST0234,Gadget X,7,429.52
1779,2024-05-20,CUST0317,Widget A,6,267.65
1780,2024-10-29,CUST0232,Tool Lite,15,71.63
1781,2024-01-29,CUST0140,Widget B,1,39.75
1782,2024-06-29,CUST0359,Widget B,6,402.98
1783,2024-09-16,CUST0319,Tool Lite,4,464.79
1784,2024-02-07,CUST0252,Gadget Y,14,433.97
1785,2024-06-07,CUST0097,Gadget X,9,133.88
1786,2024-08-24,CUST0165,Widget A,18,269.0
1787,2024-08-19,CUST0010,Widget C,16,446.2
1788,2024-01-20,CUST0078,Widget C,4,458.47
1789,2024-01-30,CUST0026,Widget B,5,371.87
1790,2024-07-07,CUST0497,Widget B,2,138.19
1791,2024-05-26,CUST0274,Tool Lite,14,369.31
1792,2024-02-09,CUST0012,Tool Pro,1,481.45
1793,2024-11-26,CUST0096,Gadget X,6,325.45
1794,2024-02-16,CUST0498,Widget A,3,278.26
1795,2024-11-10,CUST0053,Widget A,5,242.08
1796,2024-10-31,CUST0145,Gadget Y,17,441.42
1797,2024-09-16,CUST0138,Widget C,17,132.02
1798,2024-07-15,CUST0065,Widget A,13,104.99
1799,2024-08-24,CUST0367,Tool Lite,14,361.91
1800,2024-10-24,CUST0225,Widget A,12,101.97
1801,2024-10-10,CUST0373,Gadget X,5,327.39
1802,2024-01-22,CUST0005,Gadget X,13,205.86
1803,2024-08-18,CUST0120,Gadget Y,18,128.69
1804,2024-10-19,CUST0047,Widget C,8,339.77
1805,2024-11-29,CUST0078,Gadget Y,10,79.34
1806,2024-04-06,CUST0008,Gadget X,4,206.04
1807,2024-06-13,CUST0253,Widget C,11,342.17
1808,2024-11-05,CUST0112,Tool Lite,11,365.73
1809,2024-08-31,CUST0176,Gadget X,19,265.64
1810,2024-09-13,CUST0216,Gadget X,20,326.14
1811,2024-03-18,CUST0160,Tool Lite,20,336.82
1812,2024-02-01,CUST0403,Tool Pro,4,160.67
1813,2024-08-18,CUST0410,Tool Lite,2,155.82
1814,2024-02-22,CUST0256,Gadget Y,3,20.15
1815,2024-06-24,CUST0191,Widget B,12,440.93
1816,2024-12-31,CUST0238,Tool Lite,15,380.67
1817,2024-02-13,CUST0357,Widget B,14,73.95
1818,2024-09-15,CUST0406,Gadget Y,15,363.9
1819,2024-11-26,CUST0017,Tool Pro,14,424.07
1820,2024-03-29,CUST0170,Gadget X,10,221.14
1821,2024-01-21,CUST0042,Tool Lite,16,61.01
1822,2024-05-06,CUST0432,Gadget X,5,480.78
1823,2024-12-28,CUST0385,Tool Pro,6,133.41
1824,2024-08-12,CUST0488,Gadget X,19,236.36
1825,2024-08-12,CUST0075,Widget B,17,29.98
1826,2024-09-25,CUST0029,Tool Lite,3,201.19
1827,2024-09-24,CUST0137,Tool Pro,5,473.27
1828,2024-11-08,CUST0398,Widget C,1,319.5
1829,2024-03-22,CUST0201,Widget A,19,86.77
1830,2024-07-05,CUST0037,Tool Lite,19,473.61
1831,2024-07-09,CUST0279,Gadget Y,12,193.1
1832,2024-05-24,CUST0241,Tool Pro,15,152.4
1833,2024-07-17,CUST0093,Gadget Y,13,438.0
1834,2024-07-28,CUST0099,Gadget X,11,101.43
1835,2024-06-22,CUST0459,Gadget X,15,396.44
1836,2024-12-13,CUST0431,Widget B,6,363.35
1837,2024-11-02,CUST0129,Gadget X,17,190.83
1838,2024-01-27,CUST0419,Widget C,19,276.3
1839,2024-11-19,CUST0196,Gadget Y,9,101.61
1840,2024-11-27,CUST0425,Widget A,4,103.92
1841,2024-06-20,CUST0007,Tool Pro,8,434.08
1842,2024-02-03,CUST0063,Gadget X,10,367.33
1843,2024-06-17,CUST0499,Tool Pro,16,337.65
1844,2024-02-18,CUST0394,Widget C,11,240.22
1845,2024-10-12,CUST0366,Tool Pro,2,160.79
1846,2024-12-13,CUST0128,Widget A,19,398.13
1847,2024-07-16,CUST0198,Tool Lite,17,432.91
1848,2024-05-25,CUST0395,Widget B,17,261.36
1849,2024-05-09,CUST0500,Tool Pro,19,480.39
1850,2024-12-02,CUST0227,Widget A,17,269.87
1851,2024-11-04,CUST0127,Gadget Y,14,458.97
1852,2024-03-17,CUST0378,Tool Pro,10,21.02
1853,2024-06-19,CUST0018,Tool Lite,11,120.67
1854,2024-02-11,CUST0102,Tool Lite,13,63.39
1855,2024-10-25,CUST0236,Tool Pro,11,128.31
1856,2024-12-05,CUST0377,Widget C,6,351.73
1857,2024-03-13,CUST0395,Gadget Y,5,264.19
1858,2024-06-28,CUST0049,Tool Pro,2,416.9
1859,2024-06-07,CUST0267,Widget A,7,144.96
1860,2024-12-01,CUST0341,Tool Pro,14,365.49
1861,2024-12-23,CUST0107,Gadget Y,17,75.78
1862,2024-12-05,CUST0243,Widget A,9,308.95
1863,2024-07-19,CUST0200,Widget B,19,351.62
1864,2024-03-07,CUST0349,Gadget Y,20,340.1
1865,2024-10-31,CUST0493,Gadget Y,11,176.57
1866,2024-12-28,CUST0160,Gadget Y,4,151.95
1867,2024-02-13,CUST0480,Tool Lite,12,323.15
1868,2024-06-07,CUST0166,Widget A,10,496.63
1869,2024-10-13,CUST0082,Gadget Y,6,152.77
1870,2024-07-11,CUST0323,Gadget Y,4,110.27
1871,2024-11-25,CUST0373,Widget B,10,115.91
1872,2024-06-17,CUST0022,Tool Lite,9,485.17
1873,2024-03-06,CUST0382,Gadget X,16,413.73
1874,2024-12-09,CUST0480,Gadget Y,15,105.22
1875,2024-12-25,CUST0282,Widget A,8,267.84
1876,2024-12-16,CUST0267,Widget A,6,297.69
1877,2024-09-26,CUST0063,Tool Pro,10,442.91
1878,2024-02-17,CUST0130,Gadget Y,9,69.87
1879,2024-11-26,CUST0247,Widget B,20,366.94
1880,2024-12-09,CUST0327,Widget A,4,405.29
1881,2024-08-04,CUST0153,Widget C,8,404.91
1882,2024-09-17,CUST0102,Tool Lite,9,54.13
1883,2024-07-04,CUST0185,Widget B,5,358.54
1884,2024-01-10,CUST0455,Widget B,4,232.82
1885,2024-07-04,CUST0027,Tool Lite,7,238.56
1886,2024-06-07,CUST0443,Tool Pro,18,440.51
1887,2024-04-02,CUST0342,Tool Lite,17,70.65
1888,2024-04-19,CUST0112,Gadget Y,6,33.68
1889,2024-06-23,CUST0499,Gadget X,1,488.04
1890,2024-09-05,CUST0058,Widget A,20,128.14
1891,2024-04-08,CUST0121,Tool Lite,2,54.8
1892,2024-04-25,CUST0325,Gadget Y,18,342.6
1893,2024-03-11,CUST0223,Gadget Y,18,251.36
1894,2024-03-20,CUST0167,Widget C,7,76.01
1895,2024-02-09,CUST0008,Gadget X,1,325.57
1896,2024-05-31,CUST0086,Gadget Y,16,499.73
1897,2024-02-21,CUST0407,Widget A,1,29.21
1898,2024-09-16,CUST0142,Gadget X,12,209.26
1899,2024-10-03,CUST0300,Tool Lite,7,27.03
1900,2024-09-26,CUST0062,Widget A,10,47.65
1901,2024-01-20,CUST0203,Widget C,19,51.09
1902,2024-12-04,CUST0405,Gadget X,14,377.52
1903,2024-06-21,CUST0125,Widget B,15,383.06
1904,2024-11-12,CUST0005,Gadget X,17,253.37
1905,2024-03-08,CUST0497,Widget A,5,481.23
1906,2024-11-01,CUST0022,Tool Lite,15,495.8
1907,2024-07-11,CUST0298,Gadget Y,10,56.7
1908,2024-03-19,CUST0402,Widget C,4,480.76
1909,2024-03-24,CUST0354,Gadget X,4,430.61
1910,2024-04-02,CUST0244,Widget C,15,391.67
1911,2024-12-20,CUST0353,Widget A,14,362.94
1912,2024-11-15,CUST0306,Widget A,16,266.99
1913,2024-03-25,CUST0080,Widget A,9,14.11
1914,2024-08-12,CUST0191,Gadget Y,3,456.64
1915,2024-01-23,CUST0395,Widget B,5,112.26
1916,2024-07-29,CUST0046,Widget C,9,23.02
1917,2024-07-05,CUST0128,Widget B,4,407.24
1918,2024-12-12,CUST0081,Widget B,12,297.18
1919,2024-05-01,CUST0256,Widget C,3,173.95
1920,2024-08-15,CUST0047,Tool Lite,8,213.36
1921,2024-11-08,CUST0352,Widget A,3,279.37
1922,2024-05-25,CUST0317,Widget B,11,420.42
1923,2024-08-17,CUST0174,Widget C,6,266.7
1924,2024-04-29,CUST0477,Gadget X,17,16.43
1925,2024-09-30,CUST0497,Tool Pro,11,347.31
1926,2024-05-02,CUST0389,Widget B,9,173.59
1927,2024-06-07,CUST0321,Widget A,15,322.05
1928,2024-08-28,CUST0031,Gadget Y,17,253.7
1929,2024-04-09,CUST0031,Widget C,3,367.34
1930,2024-07-07,CUST0183,Widget B,11,413.29
1931,2024-12-13,CUST0331,Widget A,2,302.08
1932,2024-10-19,CUST0079,Tool Pro,14,480.58
1933,2024-08-13,CUST0360,Widget A,4,454.89
1934,2024-08-24,CUST0275,Widget C,17,459.17
1935,2024-05-24,CUST0406,Gadget X,11,442.32
1936,2024-07-14,CUST0055,Widget A,7,343.26
1937,2024-09-14,CUST0065,Widget C,18,201.96
1938,2024-09-27,CUST0250,Widget B,2,308.77
1939,2024-08-02,CUST0120,Gadget X,1,179.44
1940,2024-03-23,CUST0163,Widget C,8,444.08
1941,2024-04-12,CUST0286,Widget C,5,47.36
1942,2024-11-05,CUST0404,Gadget X,19,305.81
1943,2024-03-11,CUST0331,Tool Lite,13,406.17
1944,2024-05-08,CUST0388,Widget A,8,436.71
1945,2024-01-27,CUST0178,Widget A,7,323.25
1946,2024-11-24,CUST0413,Widget B,9,291.76
1947,2024-09-03,CUST0457,Widget B,16,63.34
1948,2024-07-09,CUST0225,Tool Lite,5,153.2
1949,2024-10-10,CUST0376,Gadget Y,16,123.36
1950,2024-02-22,CUST0099,Gadget Y,6,269.65
1951,2024-12-30,CUST0011,Widget B,16,178.05
1952,2024-09-21,CUST0353,Gadget X,10,22.92
1953,2024-03-04,CUST0194,Gadget Y,5,78.25
1954,2024-05-25,CUST0184,Tool Lite,7,498.5
1955,2024-02-12,CUST0371,Gadget Y,3,105.41
1956,2024-03-23,CUST0069,Gadget X,17,409.32
1957,2024-05-19,CUST0129,Widget A,7,87.26
1958,2024-08-18,CUST0461,Widget C,1,115.64
1959,2024-09-19,CUST0021,Widget A,14,304.96
1960,2024-03-16,CUST0249,Widget C,3,82.46
1961,2024-08-11,CUST0362,Gadget X,16,127.67
1962,2024-02-16,CUST0225,Gadget Y,18,144.76
1963,2024-04-23,CUST0287,Gadget X,20,175.47
1964,2024-08-18,CUST0151,Widget A,7,47.6
1965,2024-06-27,CUST0278,Gadget X,6,135.02
1966,2024-01-14,CUST0357,Widget A,2,27.88
1967,2024-07-31,CUST0251,Gadget X,14,375.55
1968,2024-01-28,CUST0098,Tool Pro,9,368.06
1969,2024-07-21,CUST0291,Widget B,20,73.73
1970,2024-09-14,CUST0096,Widget A,13,272.69
1971,2024-07-10,CUST0279,Widget C,19,470.93
1972,2024-04-30,CUST0179,Gadget Y,8,31.0
1973,2024-07-16,CUST0166,Gadget Y,12,189.75
1974,2024-02-11,CUST0375,Tool Pro,16,20.41
1975,2024-07-10,CUST0240,Widget A,17,398.1
1976,2024-04-24,CUST0141,Widget B,6,126.45
1977,2024-01-15,CUST0445,Tool Lite,10,468.44
1978,2024-06-12,CUST0426,Gadget Y,8,220.05
1979,2024-02-20,CUST0307,Tool Pro,10,483.48
1980,2024-12-31,CUST0469,Tool Lite,16,374.44
1981,2024-11-28,CUST0441,Widget B,16,264.48
1982,2024-06-20,CUST0284,Widget C,13,57.03
1983,2024-03-15,CUST0083,Gadget Y,20,375.71
1984,2024-03-11,CUST0036,Gadget X,12,218.99
1985,2024-01-20,CUST0272,Gadget X,18,424.8
1986,2024-05-26,CUST0080,Widget A,16,470.03
1987,2024-08-29,CUST0231,Tool Lite,10,472.49
1988,2024-12-22,CUST0152,Tool Pro,4,438.67
1989,2024-03-12,CUST0420,Gadget Y,8,37.14
1990,2024-12-27,CUST0135,Widget B,4,443.62
1991,2024-08-28,CUST0278,Tool Lite,10,187.05
1992,2024-08-17,CUST0188,Widget B,14,204.94
1993,2024-11-11,CUST0233,Widget C,15,307.64
1994,2024-01-03,CUST0001,Gadget Y,11,410.9
1995,2024-02-10,CUST0398,Widget B,8,383.74
1996,2024-01-10,CUST0327,Tool Lite,14,199.28
1997,2024-05-11,CUST0260,Widget B,4,345.6
1998,2024-04-20,CUST0195,Gadget Y,6,45.61
1999,2024-03-17,CUST0376,Gadget X,15,470.75
2000,2024-10-07,CUST0095,Gadget Y,11,114.3
2001,2024-11-07,CUST0453,Gadget X,4,476.87
2002,2024-09-27,CUST0010,Widget A,12,386.12
2003,2024-08-04,CUST0318,Widget A,13,134.47
2004,2024-02-26,CUST0439,Tool Lite,5,176.86
2005,2024-05-27,CUST0187,Gadget X,16,35.51
2006,2024-05-01,CUST0398,Tool Lite,16,220.6
2007,2024-06-03,CUST0318,Gadget Y,20,279.64
2008,2024-03-03,CUST0123,Widget C,14,223.76
2009,2024-01-25,CUST0165,Tool Pro,8,63.3
2010,2024-05-02,CUST0370,Widget B,1,316.93
2011,2024-08-02,CUST0033,Widget A,10,247.78
2012,2024-11-23,CUST0338,Widget A,9,383.9
2013,2024-11-14,CUST0496,Gadget X,17,325.63
2014,2024-08-22,CUST0276,Widget C,7,79.87
2015,2024-02-02,CUST0420,Gadget Y,14,113.32
2016,2024-02-26,CUST0199,Widget C,2,267.0
2017,2024-09-12,CUST0098,Tool Lite,18,139.25
2018,2024-11-01,CUST0269,Tool Pro,11,377.34
2019,2024-10-01,CUST0350,Gadget X,9,29.77
2020,2024-01-09,CUST0255,Widget C,11,128.63
2021,2024-11-19,CUST0393,Tool Lite,14,449.22
2022,2024-09-20,CUST0283,Tool Pro,13,12.43
2023,2024-10-21,CUST0079,Widget B,15,268.63
2024,2024-05-03,CUST0314,Gadget Y,14,229.24
2025,2024-03-14,CUST0145,Tool Lite,13,105.09
2026,2024-05-29,CUST0166,Gadget Y,9,156.24
2027,2024-08-07,CUST0210,Widget C,2,243.67
2028,2024-01-01,CUST0329,Widget A,9,336.88
2029,2024-11-10,CUST0165,Widget B,16,279.64
2030,2024-06-29,CUST0057,Tool Pro,8,447.93
2031,2024-05-03,CUST0050,Gadget Y,11,76.88
2032,2024-10-19,CUST0268,Gadget Y,2,32.6
2033,2024-08-01,CUST0338,Widget A,10,124.54
2034,2024-04-05,CUST0035,Widget C,15,193.41
2035,2024-12-06,CUST0023,Widget A,14,364.69
2036,2024-12-08,CUST0428,Gadget X,8,36.17
2037,2024-02-13,CUST0481,Tool Pro,19,336.84
2038,2024-09-25,CUST0067,Widget A,6,231.25
2039,2024-07-03,CUST0092,Tool Lite,18,350.04
2040,2024-02-04,CUST0448,Widget B,7,306.78
2041,2024-09-26,CUST0017,Tool Pro,4,33.27
2042,2024-10-05,CUST0104,Gadget Y,20,190.44
2043,2024-09-16,CUST0055,Widget C,20,286.59
2044,2024-09-16,CUST0249,Gadget X,11,356.7
2045,2024-10-10,CUST0099,Widget B,5,403.61
2046,2024-01-11,CUST0051,Gadget Y,20,150.02
2047,2024-07-18,CUST0017,Gadget Y,18,99.07
2048,2024-08-28,CUST0293,Tool Lite,1,17.73
2049,2024-01-23,CUST0329,Widget C,1,497.73
2050,2024-11-21,CUST0429,Tool Pro,13,496.03
2051,2024-07-17,CUST0199,Widget C,3,295.62
2052,2024-07-10,CUST0337,Tool Pro,11,91.14
2053,2024-05-09,CUST0251,Widget C,12,380.55
2054,2024-01-09,CUST0270,Tool Lite,18,356.02
2055,2024-07-01,CUST0320,Tool Pro,3,315.65
2056,2024-02-04,CUST0360,Gadget X,2,316.72
2057,2024-06-25,CUST0303,Widget C,17,385.65
2058,2024-05-03,CUST0132,Widget B,7,290.63
2059,2024-12-02,CUST0026,Tool Pro,12,194.18
2060,2024-11-17,CUST0188,Widget C,18,392.45
2061,2024-02-23,CUST0114,Widget C,7,155.24
2062,2024-10-24,CUST0311,Widget B,6,280.82
2063,2024-06-19,CUST0368,Gadget X,18,306.28
2064,2024-03-09,CUST0037,Gadget Y,13,304.15
2065,2024-01-23,CUST0007,Widget C,8,367.58
2066,2024-06-29,CUST0477,Widget A,10,342.36
2067,2024-10-06,CUST0472,Tool Pro,6,490.81
2068,2024-06-22,CUST0107,Widget B,12,233.54
2069,2024-11-25,CUST0336,Tool Pro,11,445.68
2070,2024-03-30,CUST0252,Widget A,14,154.82
2071,2024-12-16,CUST0476,Gadget Y,7,272.28
2072,2024-08-25,CUST0456,Gadget X,18,189.43
2073,2024-12-22,CUST0427,Widget A,8,198.21
2074,2024-09-02,CUST0041,Widget A,1,476.45
2075,2024-11-19,CUST0240,Tool Pro,2,131.62
2076,2024-04-03,CUST0411,Widget B,1,171.87
2077,2024-03-10,CUST0328,Gadget X,17,60.44
2078,2024-02-02,CUST0032,Gadget Y,4,20.42
2079,2024-08-22,CUST0185,Tool Pro,17,255.21
2080,2024-01-19,CUST0286,Tool Pro,13,161.7
2081,2024-05-30,CUST0381,Gadget X,16,313.2
2082,2024-04-13,CUST0481,Tool Lite,2,487.68
2083,2024-01-23,CUST0456,Gadget X,6,105.28
2084,2024-04-12,CUST0213,Gadget Y,10,95.81
2085,2024-01-22,CUST0421,Widget A,10,103.28
2086,2024-06-10,CUST0189,Tool Lite,1,100.63
2087,2024-06-07,CUST0407,Tool Pro,8,392.36
2088,2024-09-20,CUST0363,Tool Pro,8,411.49
2089,2024-07-22,CUST0030,Widget A,2,154.27
2090,2024-10-05,CUST0422,Gadget Y,9,79.23
2091,2024-08-30,CUST0316,Widget A,4,484.86
2092,2024-05-09,CUST0137,Tool Lite,13,208.06
2093,2024-01-19,CUST0271,Tool Lite,13,284.33
2094,2024-11-27,CUST0021,Tool Pro,5,469.39
2095,2024-04-07,CUST0376,Gadget X,9,209.83
2096,2024-05-26,CUST0037,Tool Pro,3,352.84
2097,2024-07-01,CUST0428,Widget A,3,495.11
2098,2024-01-25,CUST0156,Widget C,3,241.76
2099,2024-12-01,CUST0040,Tool Lite,17,205.02
2100,2024-06-18,CUST0484,Gadget X,14,67.68
2101,2024-05-19,CUST0111,Tool Lite,1,384.26
2102,2024-03-04,CUST0492,Gadget Y,1,486.45
2103,2024-07-07,CUST0266,Widget C,18,24.95
2104,2024-08-11,CUST0050,Gadget X,20,226.57
2105,2024-07-23,CUST0052,Widget B,5,377.15
2106,2024-08-13,CUST0372,Tool Lite,4,161.66
2107,2024-07-16,CUST0119,Tool Lite,19,472.09
2108,2024-06-22,CUST0273,Tool Lite,13,364.96
2109,2024-04-05,CUST0198,Tool Pro,7,264.8
2110,2024-09-11,CUST0098,Widget A,20,117.99
2111,2024-12-20,CUST0099,Widget A,10,338.37
2112,2024-09-11,CUST0270,Gadget X,11,305.18
2113,2024-07-07,CUST0337,Widget C,14,187.28
2114,2024-09-22,CUST0128,Widget B,17,129.54
2115,2024-05-16,CUST0292,Gadget X,1,475.53
2116,2024-02-12,CUST0321,Widget A,10,77.88
2117,2024-08-05,CUST0486,Widget B,9,449.56
2118,2024-02-10,CUST0092,Tool Pro,15,380.94
2119,2024-08-08,CUST0286,Widget A,7,419.63
2120,2024-11-04,CUST0384,Tool Lite,4,490.66
2121,2024-04-02,CUST0286,Widget C,9,415.73
2122,2024-10-06,CUST0213,Tool Pro,19,449.65
2123,2024-05-30,CUST0383,Tool Pro,16,480.41
2124,2024-06-13,CUST0055,Widget C,13,444.77
2125,2024-02-22,CUST0393,Widget B,10,67.72
2126,2024-02-10,CUST0327,Widget A,14,79.8
2127,2024-06-16,CUST0296,Tool Lite,3,350.62
2128,2024-12-04,CUST0184,Gadget Y,8,308.9
2129,2024-05-31,CUST0346,Tool Pro,14,177.26
2130,2024-06-05,CUST0235,Widget C,18,279.13
2131,2024-08-16,CUST0360,Tool Lite,9,426.0
2132,2024-11-04,CUST0341,Tool Pro,16,82.15
2133,2024-08-06,CUST0219,Widget B,10,299.35
2134,2024-03-26,CUST0453,Widget B,18,185.77
2135,2024-12-19,CUST0054,Gadget X,17,341.51
2136,2024-08-15,CUST0086,Widget C,8,222.73
2137,2024-06-28,CUST0406,Widget A,13,140.36
2138,2024-08-16,CUST0093,Widget C,1,393.96
2139,2024-01-22,CUST0282,Gadget X,16,197.39
2140,2024-06-29,CUST0206,Tool Pro,13,195.37
2141,2024-11-10,CUST0259,Tool Pro,12,209.39
2142,2024-08-10,CUST0173,Gadget Y,18,45.67
2143,2024-05-20,CUST0337,Widget B,4,416.32
2144,2024-11-23,CUST0081,Widget A,15,17.32
2145,2024-01-30,CUST0274,Widget B,8,246.15
2146,2024-02-08,CUST0308,Tool Lite,19,218.72
2147,2024-12-09,CUST0227,Tool Pro,1,339.29
2148,2024-11-22,CUST0478,Gadget X,13,345.98
2149,2024-07-26,CUST0181,Widget A,8,81.4
2150,2024-07-05,CUST0463,Tool Lite,15,103.24
2151,2024-09-19,CUST0162,Widget C,12,268.97
2152,2024-12-13,CUST0282,Gadget Y,16,290.04
2153,2024-03-22,CUST0167,Gadget Y,19,490.43
2154,2024-01-16,CUST0433,Gadget X,4,377.71
2155,2024-03-14,CUST0191,Widget B,10,133.45
2156,2024-11-07,CUST0212,Gadget Y,11,104.1
2157,2024-12-13,CUST0392,Widget B,5,140.85
2158,2024-08-12,CUST0325,Tool Pro,3,275.32
2159,2024-01-18,CUST0221,Tool Pro,4,127.89
2160,2024-03-05,CUST0423,Gadget Y,18,400.18
2161,2024-02-04,CUST0372,Tool Pro,6,162.26
2162,2024-04-30,CUST0166,Tool Pro,7,259.43
2163,2024-11-26,CUST0312,Gadget Y,16,316.76
2164,2024-07-06,CUST0124,Gadget Y,19,29.88
2165,2024-07-04,CUST0289,Widget B,8,24.43
2166,2024-07-15,CUST0280,Widget A,3,480.02
2167,2024-10-17,CUST0110,Gadget Y,5,244.42
2168,2024-01-17,CUST0193,Widget B,13,119.63
2169,2024-11-05,CUST0393,Tool Pro,20,13.19
2170,2024-03-19,CUST0282,Widget A,16,427.58
2171,2024-12-13,CUST0475,Widget B,17,222.78
2172,2024-08-18,CUST0382,Widget C,19,201.43
2173,2024-07-08,CUST0131,Gadget Y,8,443.76
2174,2024-07-09,CUST0185,Tool Lite,2,40.68
2175,2024-08-15,CUST0493,Widget B,16,37.02
2176,2024-02-09,CUST0232,Gadget Y,9,418.52
2177,2024-10-20,CUST0230,Tool Pro,14,383.99
2178,2024-03-11,CUST0492,Tool Lite,10,256.91
2179,2024-09-28,CUST0204,Widget C,11,46.78
2180,2024-07-06,CUST0001,Widget B,5,337.47
2181,2024-07-22,CUST0372,Tool Lite,2,409.01
2182,2024-06-09,CUST0018,Tool Pro,11,174.07
